,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
1568,NART.3.RUR.Q5.F,TZA,2015,31.73541069030762,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, rural, richest quintile, female (%)"
6176,NART.3.RUR.Q5.GPIA,TZA,2015,0.879800021648407,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, rural, richest quintile, adjusted gender parity index (GPIA)"
5171,NART.3.RUR.Q5.M,TZA,2015,36.07130813598633,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, rural, richest quintile, male (%)"
4838,NART.3.RUR.WPIA,TZA,2015,0.1221799999475479,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, rural, adjusted wealth parity index (WPIA)"
8098,NART.3.URB,TZA,2018,25.13953018188477,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, both sexes (%)"
2828,NART.3.URB.F,TZA,2018,19.67721939086914,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, female (%)"
3994,NART.3.URB.F.WPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, female, adjusted wealth parity index (WPIA)"
925,NART.3.URB.GPIA,TZA,2018,0.6182399988174438,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, adjusted gender parity index (GPIA)"
6196,NART.3.URB.M,TZA,2018,31.82789039611816,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, male  (%)"
8283,NART.3.URB.M.WPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, male, adjusted wealth parity index (WPIA)"
3170,NART.3.URB.Q1,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, poorest quintile, both sexes (%)"
5982,NART.3.URB.Q1.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, poorest quintile, female (%)"
11711,NART.3.URB.Q1.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, poorest quintile, adjusted gender parity index (GPIA)"
9275,NART.3.URB.Q1.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, poorest quintile, male (%)"
6204,NART.3.URB.Q2,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, second quintile, both sexes (%)"
2677,NART.3.URB.Q2.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, second quintile, female (%)"
4103,NART.3.URB.Q2.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, second quintile, adjusted gender parity index (GPIA)"
11091,NART.3.URB.Q2.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, second quintile, male (%)"
5405,NART.3.URB.Q3,TZA,2015,9.328069686889648,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, middle quintile, both sexes (%)"
3988,NART.3.URB.Q3.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, middle quintile, female (%)"
6215,NART.3.URB.Q3.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, middle quintile, adjusted gender parity index (GPIA)"
1073,NART.3.URB.Q3.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, middle quintile, male (%)"
11502,NART.3.URB.Q4,TZA,2015,19.56188011169434,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, fourth quintile, both sexes (%)"
1988,NART.3.URB.Q4.F,TZA,2015,17.63285064697266,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, fourth quintile, female (%)"
8003,NART.3.URB.Q4.GPIA,TZA,2015,0.7906000018119812,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, fourth quintile, adjusted gender parity index (GPIA)"
9591,NART.3.URB.Q4.M,TZA,2015,22.30301094055176,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, fourth quintile, male (%)"
1620,NART.3.URB.Q5,TZA,2015,26.95870018005371,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, richest quintile, both sexes (%)"
6228,NART.3.URB.Q5.F,TZA,2015,17.50262069702148,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, richest quintile, female (%)"
6231,NART.3.URB.Q5.GPIA,TZA,2015,0.4191800057888031,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, richest quintile, adjusted gender parity index (GPIA)"
4698,NART.3.URB.Q5.M,TZA,2015,41.75394821166992,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, urban, richest quintile, male (%)"
7409,NART.3.URB.WPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, urban, adjusted wealth parity index (WPIA)"
6238,NART.3.WPIA,TZA,2015,0.1474699974060059,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, adjusted wealth parity index (WPIA)"
1021,NERT.1.CP,TZA,2020,83.92106628417969,,,,,United Republic of Tanzania,"Total net enrolment rate, primary, both sexes (%)"
5240,NERT.1.F.CP,TZA,2020,85.48641204833984,,,,,United Republic of Tanzania,"Total net enrolment rate, primary, female (%)"
1594,NERT.1.GPI,TZA,2020,1.037569999694824,,,,,United Republic of Tanzania,"Total net enrolment rate, primary, gender parity index (GPI)"
6374,NERT.1.M.CP,TZA,2020,82.39083862304688,,,,,United Republic of Tanzania,"Total net enrolment rate, primary, male (%)"
1879,NERT.2.CP,TZA,2016,28.24752998352051,,UIS_EST,,,United Republic of Tanzania,"Total net enrolment rate, lower secondary, both sexes (%)"
2244,NERT.2.F.CP,TZA,2016,36.10960904532325,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Total net enrolment rate, lower secondary, female (%)"
3228,NERT.2.GPI,TZA,2016,1.052330136299133,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Total net enrolment rate, lower secondary, gender parity index (GPI)"
6387,NERT.2.M.CP,TZA,2016,34.21998936979139,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Total net enrolment rate, lower secondary, male (%)"
334,NERT.3.CP,TZA,2016,14.22467994689941,,UIS_EST,,,United Republic of Tanzania,"Total net enrolment rate, upper secondary, both sexes (%)"
471,NERT.3.F.CP,TZA,2016,12.27184009552002,,UIS_EST,,,United Republic of Tanzania,"Total net enrolment rate, upper secondary, female (%)"
3190,NERT.3.GPI,TZA,2016,0.7594199776649475,,UIS_EST,,,United Republic of Tanzania,"Total net enrolment rate, upper secondary, gender parity index (GPI)"
11337,NERT.3.M.CP,TZA,2016,16.15946960449219,,UIS_EST,,,United Republic of Tanzania,"Total net enrolment rate, upper secondary, male (%)"
6469,OE.5T8.40500,TZA,2020,2694.0,,,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in North America and Western Europe, both sexes (number)"
642,OE.5T8.40505,TZA,2020,2.0,,,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in Central Asia, both sexes (number)"
6504,OE.5T8.40510,TZA,2020,7131.0,,UIS_EST,,,United Republic of Tanzania,"Total outbound internationally mobile tertiary students studying abroad, all countries, both sexes (number)"
10574,OE.5T8.40515,TZA,2017,1054.0,,UIS_EST,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in East Asia and the Pacific, both sexes (number)"
5851,OE.5T8.40520,TZA,2020,30.0,,,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in Latin America and the Caribbean, both sexes (number)"
1633,OE.5T8.40525,TZA,2017,733.0,,UIS_EST,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in the Arab States, both sexes (number)"
3717,OE.5T8.40530,TZA,2020,609.0,,,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in Central and Eastern Europe, both sexes (number)"
4700,OE.5T8.40535,TZA,2020,1162.0,,,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in South and West Asia, both sexes (number)"
10651,OE.5T8.40540,TZA,2020,1565.0,,UIS_EST,,,United Republic of Tanzania,"Outbound internationally mobile tertiary students studying in sub-Saharan Africa, both sexes (number)"
1857,OFST.1.CP,TZA,2020,1812727.0,,,,,United Republic of Tanzania,"Out-of-school children of primary school age, both sexes (number)"
4104,OFST.1.F.CP,TZA,2020,808847.0,,,,,United Republic of Tanzania,"Out-of-school children of primary school age, female (number)"
8285,OFST.1.M.CP,TZA,2020,1003880.0,,,,,United Republic of Tanzania,"Out-of-school children of primary school age, male (number)"
2245,OFST.1T2.CP,TZA,2016,4927104.0,,UIS_EST,,,United Republic of Tanzania,"Out-of-school children and adolescents of primary and lower secondary school age, both sexes (number)"
884,OFST.1T2.F.CP,TZA,2016,2406428.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school children and adolescents of primary and lower secondary school age, female (number)"
6666,OFST.1T2.M.CP,TZA,2016,2698633.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school children and adolescents of primary and lower secondary school age, male (number)"
10478,OFST.1T3.CP,TZA,2016,6710426.0,,UIS_EST,,,United Republic of Tanzania,"Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)"
7880,OFST.1T3.F.CP,TZA,2016,3314091.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school children, adolescents and youth of primary and secondary school age, female (number)"
1551,OFST.1T3.M.CP,TZA,2016,3574230.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school children, adolescents and youth of primary and secondary school age, male (number)"
3096,OFST.2.CP,TZA,2016,3363461.0,,UIS_EST,,,United Republic of Tanzania,"Out-of-school adolescents of lower secondary school age, both sexes (number)"
6850,OFST.2.F.CP,TZA,2016,1487544.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school adolescents of lower secondary school age, female (number)"
6355,OFST.2.M.CP,TZA,2016,1551957.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school adolescents of lower secondary school age, male (number)"
3324,OFST.2T3.CP,TZA,2016,5146783.0,,UIS_EST,,,United Republic of Tanzania,"Out-of-school adolescents and youth of secondary school age, both sexes (number)"
7841,OFST.2T3.F.CP,TZA,2016,2395207.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school adolescents and youth of secondary school age, female (number)"
6696,OFST.2T3.M.CP,TZA,2016,2427554.0,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Out-of-school adolescents and youth of secondary school age, male (number)"
6701,OFST.3.CP,TZA,2016,1783322.0,,UIS_EST,,,United Republic of Tanzania,"Out-of-school youth of upper secondary school age, both sexes (number)"
1684,OFST.3.F.CP,TZA,2016,907725.0,,UIS_EST,,,United Republic of Tanzania,"Out-of-school youth of upper secondary school age, female (number)"
8469,OFST.3.M.CP,TZA,2016,875597.0,,UIS_EST,,,United Republic of Tanzania,"Out-of-school youth of upper secondary school age, male (number)"
3191,OFST.AGM1.CP,TZA,2020,769852.0,,,,,United Republic of Tanzania,"Out-of-school children, one year before than official primary entry age, both sexes (number)"
10596,OFST.AGM1.F.CP,TZA,2020,364262.0,,,,,United Republic of Tanzania,"Out-of-school children, one year before than official primary entry age, female (number)"
2769,OFST.AGM1.M.CP,TZA,2020,405590.0,,,,,United Republic of Tanzania,"Out-of-school children, one year younger than official primary entry age, male (number)"
625,PRP.0,TZA,2021,7.114990234375,,,,,United Republic of Tanzania,Percentage of enrolment in early childhood education programmes in private institutions (%)
785,PRP.01,TZA,2021,0.0,,,,,United Republic of Tanzania,Percentage of enrolment in early childhood educational development programmes in private institutions (%)
8029,PRP.02,TZA,2021,7.114990234375,,,,,United Republic of Tanzania,Percentage of enrolment in pre-primary education in private institutions (%)
2760,PRP.1,TZA,2021,4.547689914703369,,,,,United Republic of Tanzania,Percentage of enrolment in primary education in private institutions (%)
11866,PRP.2,TZA,2021,12.37059020996094,,,,,United Republic of Tanzania,Percentage of enrolment in lower secondary education in private institutions (%)
6834,PRP.2T3,TZA,2021,13.48120021820068,,,,,United Republic of Tanzania,Percentage of enrolment in secondary education in private institutions (%)
6838,PRP.3,TZA,2021,29.29866027832031,,,,,United Republic of Tanzania,Percentage of enrolment in upper secondary education in private institutions (%)
4706,PRP.4,TZA,2018,61.19110107421875,,,,,United Republic of Tanzania,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)
7115,PRP.5T8,TZA,2019,29.13883018493652,,,,,United Republic of Tanzania,Percentage of enrolment in tertiary education in private institutions (%)
11178,REPR.1.CP,TZA,2019,3.580080032348633,,,,,United Republic of Tanzania,"Repetition rate in primary education (all grades), both sexes (%)"
9513,REPR.1.F.CP,TZA,2019,3.251709938049316,,,,,United Republic of Tanzania,"Repetition rate in primary education (all grades), female (%)"
662,REPR.1.G1.CP,TZA,2019,4.277989864349365,,,,,United Republic of Tanzania,"Repetition rate in Grade 1 of primary education, both sexes (%)"
11796,REPR.1.G1.F.CP,TZA,2019,3.922270059585571,,,,,United Republic of Tanzania,"Repetition rate in Grade 1 of primary education, female (%)"
7102,REPR.1.G1.M.CP,TZA,2019,4.627639770507813,,,,,United Republic of Tanzania,"Repetition rate in Grade 1 of primary education, male (%)"
10241,REPR.1.G2.CP,TZA,2019,4.203350067138672,,,,,United Republic of Tanzania,"Repetition rate in Grade 2 of primary education, both sexes (%)"
11865,REPR.1.G2.F.CP,TZA,2019,3.791850090026855,,,,,United Republic of Tanzania,"Repetition rate in Grade 2 of primary education, female (%)"
3178,REPR.1.G2.M.CP,TZA,2019,4.608260154724121,,,,,United Republic of Tanzania,"Repetition rate in Grade 2 of primary education, male (%)"
7196,REPR.1.G3.CP,TZA,2019,4.886710166931152,,,,,United Republic of Tanzania,"Repetition rate in Grade 3 of primary education, both sexes (%)"
9803,REPR.1.G3.F.CP,TZA,2019,4.390120029449463,,,,,United Republic of Tanzania,"Repetition rate in Grade 3 of primary education, female (%)"
1743,REPR.1.G3.M.CP,TZA,2019,5.371580123901367,,,,,United Republic of Tanzania,"Repetition rate in Grade 3 of primary education, male (%)"
9815,REPR.1.G4.CP,TZA,2019,6.62992000579834,,,,,United Republic of Tanzania,"Repetition rate in Grade 4 of primary education, both sexes (%)"
7810,REPR.1.G4.F.CP,TZA,2019,6.183410167694092,,,,,United Republic of Tanzania,"Repetition rate in Grade 4 of primary education, female (%)"
11702,REPR.1.G4.M.CP,TZA,2019,7.067460060119629,,,,,United Republic of Tanzania,"Repetition rate in Grade 4 of primary education, male (%)"
8280,REPR.1.G5.CP,TZA,2019,0.266840010881424,,,,,United Republic of Tanzania,"Repetition rate in Grade 5 of primary education, both sexes (%)"
10135,REPR.1.G5.F.CP,TZA,2019,0.2532899975776672,,,,,United Republic of Tanzania,"Repetition rate in Grade 5 of primary education, female (%)"
9365,REPR.1.G5.M.CP,TZA,2019,0.2805599868297577,,,,,United Republic of Tanzania,"Repetition rate in Grade 5 of primary education, male (%)"
5182,REPR.1.G6.CP,TZA,2019,0.9767600297927856,,,,,United Republic of Tanzania,"Repetition rate in Grade 6 of primary education, both sexes (%)"
3937,REPR.1.G6.F.CP,TZA,2019,0.9746800065040588,,,,,United Republic of Tanzania,"Repetition rate in Grade 6 of primary education, female (%)"
9506,REPR.1.G6.M.CP,TZA,2019,0.9789299964904784,,,,,United Republic of Tanzania,"Repetition rate in Grade 6 of primary education, male (%)"
11561,REPR.1.G7.CP,TZA,2019,0.0501400008797646,,,,,United Republic of Tanzania,"Repetition rate in Grade 7 of primary education, both sexes (%)"
8896,REPR.1.G7.F.CP,TZA,2019,0.0407299995422363,,,,,United Republic of Tanzania,"Repetition rate in Grade 7 of primary education, female (%)"
2323,REPR.1.G7.M.CP,TZA,2019,0.060479998588562,,,,,United Republic of Tanzania,"Repetition rate in Grade 7 of primary education, male (%)"
10306,REPR.1.M.CP,TZA,2019,3.908689975738525,,,,,United Republic of Tanzania,"Repetition rate in primary education (all grades), male (%)"
6092,REPR.2.CP,TZA,2017,1.612939953804016,,,,,United Republic of Tanzania,"Repetition rate in lower secondary general education (all grades), both sexes (%)"
6413,REPR.2.F.CP,TZA,2017,1.713500022888184,,,,,United Republic of Tanzania,"Repetition rate in lower secondary general education (all grades), female (%)"
5406,REPR.2.G1.CP,TZA,2017,0.255160003900528,,,,,United Republic of Tanzania,"Repetition rate in Grade 1 of lower secondary general education, both sexes (%)"
9543,REPR.2.G1.F.CP,TZA,2017,0.2752099931240082,,,,,United Republic of Tanzania,"Repetition rate in Grade 1 of lower secondary general education, female (%)"
3848,REPR.2.G1.M.CP,TZA,2017,0.2341199964284897,,,,,United Republic of Tanzania,"Repetition rate in Grade 1 of lower secondary general education, male (%)"
11282,REPR.2.G2.CP,TZA,2017,4.484479904174805,,,,,United Republic of Tanzania,"Repetition rate in Grade 2 of lower secondary general education, both sexes (%)"
2534,REPR.2.G2.F.CP,TZA,2017,4.737130165100098,,,,,United Republic of Tanzania,"Repetition rate in Grade 2 of lower secondary general education, female (%)"
7217,REPR.2.G2.M.CP,TZA,2017,4.214260101318359,,,,,United Republic of Tanzania,"Repetition rate in Grade 2 of lower secondary general education, male (%)"
7571,REPR.2.G3.CP,TZA,2017,0.7001299858093262,,,,,United Republic of Tanzania,"Repetition rate in Grade 3 of lower secondary general education, both sexes (%)"
1053,REPR.2.G3.F.CP,TZA,2017,0.7165200114250183,,,,,United Republic of Tanzania,"Repetition rate in Grade 3 of lower secondary general education, female (%)"
961,REPR.2.G3.M.CP,TZA,2017,0.6831600069999695,,,,,United Republic of Tanzania,"Repetition rate in Grade 3 of lower secondary general education, male (%)"
5368,REPR.2.G4.CP,TZA,2017,0.3251000046730042,,,,,United Republic of Tanzania,"Repetition rate in Grade 4 of lower secondary general education, both sexes (%)"
9232,REPR.2.G4.F.CP,TZA,2017,0.3401600122451782,,,,,United Republic of Tanzania,"Repetition rate in Grade 4 of lower secondary general education, female (%)"
4124,REPR.2.G4.M.CP,TZA,2017,0.3097600042819977,,,,,United Republic of Tanzania,"Repetition rate in Grade 4 of lower secondary general education, male (%)"
4501,REPR.2.G5.CP,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repetition rate in Grade 5 of lower secondary general education, both sexes (%)"
7669,REPR.2.G5.F.CP,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repetition rate in Grade 5 of lower secondary general education, female (%)"
6763,REPR.2.G5.M.CP,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repetition rate in Grade 5 of lower secondary general education, male (%)"
770,REPR.2.M.CP,TZA,2017,1.507680058479309,,,,,United Republic of Tanzania,"Repetition rate in lower secondary general education (all grades), male (%)"
6448,SAP.0,TZA,2022,1840548.0,,,,,United Republic of Tanzania,"School age population, early childhood education, both sexes (number)"
3823,SAP.0.F,TZA,2022,909971.0,,,,,United Republic of Tanzania,"School age population, early childhood education, female (number)"
9150,SAP.0.M,TZA,2022,930577.0,,,,,United Republic of Tanzania,"School age population, early childhood education, male (number)"
4577,SAP.02,TZA,2022,1840548.0,,,,,United Republic of Tanzania,"School age population, pre-primary education, both sexes (number)"
8837,SAP.02.F,TZA,2022,909971.0,,,,,United Republic of Tanzania,"School age population, pre-primary education, female (number)"
1990,SAP.02.M,TZA,2022,930577.0,,,,,United Republic of Tanzania,"School age population, pre-primary education, male (number)"
324,SAP.1,TZA,2022,11770135.0,,,,,United Republic of Tanzania,"School age population, primary education, both sexes (number)"
6951,SAP.1.AGM1,TZA,2022,1840548.0,,,,,United Republic of Tanzania,"School age population, one year before than official primary entry age, both sexes (number)"
3485,SAP.1.AGM1.F,TZA,2022,909971.0,,,,,United Republic of Tanzania,"School age population, one year before than official primary entry age, female (number)"
7752,SAP.1.AGM1.M,TZA,2022,930577.0,,,,,United Republic of Tanzania,"School age population, one year before than official primary entry age, male (number)"
482,SAP.1.F,TZA,2022,5818531.0,,,,,United Republic of Tanzania,"School age population, primary education, female (number)"
2095,SAP.1.G1,TZA,2022,1797629.0,,,,,United Republic of Tanzania,"Population of the official entrance age to primary education, both sexes (number)"
11217,SAP.1.G1.F,TZA,2022,888682.0,,,,,United Republic of Tanzania,"Population of the official entrance age to primary education, female (number)"
6821,SAP.1.G1.M,TZA,2022,908947.0,,,,,United Republic of Tanzania,"Population of the official entrance age to primary education, male (number)"
9217,SAP.1.GLAST,TZA,2022,1571466.0,,,,,United Republic of Tanzania,"School age population, last grade of primary education, both sexes (number)"
7221,SAP.1.GLAST.F,TZA,2022,776969.0,,,,,United Republic of Tanzania,"School age population, last grade of primary education, female (number)"
973,SAP.1.GLAST.M,TZA,2022,794497.0,,,,,United Republic of Tanzania,"School age population, last grade of primary education, male (number)"
9326,SAP.1.M,TZA,2022,5951604.0,,,,,United Republic of Tanzania,"School age population, primary education, male (number)"
7034,SAP.2,TZA,2022,5829690.0,,,,,United Republic of Tanzania,"School age population, lower secondary education, both sexes (number)"
7374,SAP.2.F,TZA,2022,2885995.0,,,,,United Republic of Tanzania,"School age population, lower secondary education, female (number)"
1956,SAP.2.G1,TZA,2022,1531749.0,,,,,United Republic of Tanzania,"Population of the official entrance age to secondary general education, both sexes (number)"
11225,SAP.2.G1.F,TZA,2022,757541.0,,,,,United Republic of Tanzania,"Population of the official entrance age to secondary general education, female (number)"
8630,SAP.2.G1.M,TZA,2022,774208.0,,,,,United Republic of Tanzania,"Population of the official entrance age to secondary general education, male (number)"
7995,SAP.2.M,TZA,2022,2943695.0,,,,,United Republic of Tanzania,"School age population, lower secondary education, male (number)"
278,SAP.2T3,TZA,2022,8441879.0,,,,,United Republic of Tanzania,"School age population, secondary education, both sexes (number)"
9618,SAP.2T3.F,TZA,2022,4182474.0,,,,,United Republic of Tanzania,"School age population, secondary education, female (number)"
600,SAP.2T3.M,TZA,2022,4259405.0,,,,,United Republic of Tanzania,"School age population, secondary education, male (number)"
10551,SAP.3,TZA,2022,2612189.0,,,,,United Republic of Tanzania,"School age population, upper secondary education, both sexes (number)"
